travel_id,station_id,arrive_time,depart_time,distance
42,610,2020-05-17 15:53:00.00,2020-05-17 15:54:00.00,149
42,923,2020-05-17 16:05:00.00,2020-05-17 16:07:00.00,178
42,1991,2020-05-17 16:19:00.00,2020-05-17 16:21:00.00,206
42,328,2020-05-17 16:52:00.00,2020-05-17 16:54:00.00,295
42,1113,2020-05-17 17:29:00.00,2020-05-17 17:31:00.00,393
42,1630,2020-05-17 18:06:00.00,2020-05-17 18:07:00.00,495
42,357,2020-05-17 18:30:00.00,2020-05-17 18:34:00.00,558
42,1426,2020-05-17 18:51:00.00,2020-05-17 18:53:00.00,574
42,554,2020-05-17 19:08:00.00,2020-05-17 19:09:00.00,596
42,3,2020-05-17 21:14:00.00,2020-05-17 21:14:00.00,873
43,3,2020-05-17 13:36:00.00,2020-05-17 13:36:00.00,0
43,1426,2020-05-17 15:52:00.00,2020-05-17 15:54:00.00,299
43,966,2020-05-17 16:52:00.00,2020-05-17 16:53:00.00,437
43,1113,2020-05-17 17:10:00.00,2020-05-17 17:23:00.00,480
43,542,2020-05-17 18:26:00.00,2020-05-17 18:28:00.00,683
43,1245,2020-05-17 18:39:00.00,2020-05-17 18:41:00.00,713
43,61,2020-05-17 19:06:00.00,2020-05-17 19:10:00.00,703
43,394,2020-05-17 20:32:00.00,2020-05-17 20:32:00.00,1034
44,3,2020-05-17 13:36:00.00,2020-05-17 13:36:00.00,0
44,1426,2020-05-17 15:52:00.00,2020-05-17 15:54:00.00,299
44,966,2020-05-17 16:52:00.00,2020-05-17 16:53:00.00,437
44,1113,2020-05-17 17:10:00.00,2020-05-17 17:23:00.00,480
44,542,2020-05-17 18:26:00.00,2020-05-17 18:28:00.00,683
44,1245,2020-05-17 18:39:00.00,2020-05-17 18:41:00.00,713
44,61,2020-05-17 19:06:00.00,2020-05-17 19:10:00.00,703
44,394,2020-05-17 20:32:00.00,2020-05-17 20:32:00.00,1034
45,394,2020-05-17 06:45:00.00,2020-05-17 06:45:00.00,0
45,61,2020-05-17 08:06:00.00,2020-05-17 08:10:00.00,256
45,542,2020-05-17 08:42:00.00,2020-05-17 08:43:00.00,351
45,328,2020-05-17 09:15:00.00,2020-05-17 09:17:00.00,456
45,554,2020-05-17 11:12:00.00,2020-05-17 11:14:00.00,757
45,3,2020-05-17 13:16:00.00,2020-05-17 13:16:00.00,1034
46,3,2020-05-17 17:13:00.00,2020-05-17 17:13:00.00,0
46,399,2020-05-17 18:24:00.00,2020-05-17 18:25:00.00,151
46,1242,2020-05-17 18:52:00.00,2020-05-17 18:53:00.00,208
46,1426,2020-05-17 19:40:00.00,2020-05-17 19:42:00.00,299
46,357,2020-05-17 20:04:00.00,2020-05-17 20:08:00.00,315
46,966,2020-05-17 20:50:00.00,2020-05-17 20:51:00.00,437
46,1113,2020-05-17 21:11:00.00,2020-05-17 21:12:00.00,480
46,328,2020-05-17 21:52:00.00,2020-05-17 21:54:00.00,578
46,939,2020-05-17 22:18:00.00,2020-05-17 22:20:00.00,644
46,542,2020-05-17 22:32:00.00,2020-05-17 22:34:00.00,683
46,1245,2020-05-17 22:46:00.00,2020-05-17 22:48:00.00,713
46,62,2020-05-17 23:17:00.00,2020-05-17 23:17:00.00,783
47,62,2020-05-17 09:30:00.00,2020-05-17 09:30:00.00,0
47,1245,2020-05-17 09:59:00.00,2020-05-17 10:09:00.00,70
47,542,2020-05-17 10:21:00.00,2020-05-17 10:23:00.00,100
47,939,2020-05-17 10:35:00.00,2020-05-17 10:36:00.00,139
47,328,2020-05-17 11:00:00.00,2020-05-17 11:01:00.00,205
47,357,2020-05-17 12:34:00.00,2020-05-17 12:37:00.00,468
47,1426,2020-05-17 12:57:00.00,2020-05-17 12:59:00.00,484
47,1242,2020-05-17 13:45:00.00,2020-05-17 13:47:00.00,575
47,3,2020-05-17 15:25:00.00,2020-05-17 15:25:00.00,783
48,53,2020-05-17 08:26:00.00,2020-05-17 08:26:00.00,0
48,74,2020-05-17 10:44:00.00,2020-05-17 10:55:00.00,198
48,2864,2020-05-17 12:48:00.00,2020-05-17 12:53:00.00,495
48,2407,2020-05-17 13:59:00.00,2020-05-17 14:01:00.00,686
48,2419,2020-05-17 14:13:00.00,2020-05-17 14:19:00.00,707
48,2006,2020-05-17 15:13:00.00,2020-05-17 15:20:00.00,833
48,2487,2020-05-17 16:20:00.00,2020-05-17 16:21:00.00,996
48,200,2020-05-17 17:47:00.00,2020-05-17 17:53:00.00,1257
48,2676,2020-05-17 18:59:00.00,2020-05-17 19:00:00.00,1506
48,2637,2020-05-17 19:13:00.00,2020-05-17 19:14:00.00,1538
48,2685,2020-05-17 19:41:00.00,2020-05-17 19:42:00.00,1629
48,70,2020-05-17 20:36:00.00,2020-05-17 20:36:00.00,1796
49,70,2020-05-17 08:23:00.00,2020-05-17 08:23:00.00,0
49,2685,2020-05-17 09:18:00.00,2020-05-17 09:19:00.00,158
49,200,2020-05-17 10:55:00.00,2020-05-17 10:56:00.00,530
49,2487,2020-05-17 12:22:00.00,2020-05-17 12:23:00.00,791
49,2006,2020-05-17 13:20:00.00,2020-05-17 13:30:00.00,954
49,2419,2020-05-17 14:24:00.00,2020-05-17 14:31:00.00,1080
49,2864,2020-05-17 15:43:00.00,2020-05-17 15:45:00.00,1292
49,2499,2020-05-17 16:12:00.00,2020-05-17 16:14:00.00,1356
49,74,2020-05-17 17:39:00.00,2020-05-17 17:47:00.00,1598
49,1149,2020-05-17 18:24:00.00,2020-05-17 18:26:00.00,1654
49,1002,2020-05-17 18:53:00.00,2020-05-17 19:00:00.00,1699
49,53,2020-05-17 20:20:00.00,2020-05-17 20:20:00.00,1796
50,3,2020-05-17 14:28:00.00,2020-05-17 14:28:00.00,0
50,554,2020-05-17 16:29:00.00,2020-05-17 16:30:00.00,277
50,357,2020-05-17 17:02:00.00,2020-05-17 17:05:00.00,315
50,1113,2020-05-17 18:01:00.00,2020-05-17 18:02:00.00,480
50,62,2020-05-17 19:20:00.00,2020-05-17 19:23:00.00,703
50,1577,2020-05-17 20:14:00.00,2020-05-17 20:15:00.00,883
50,21,2020-05-17 20:51:00.00,2020-05-17 20:54:00.00,1013
50,230,2020-05-17 21:34:00.00,2020-05-17 21:34:00.00,1124
51,230,2020-05-17 10:20:00.00,2020-05-17 10:20:00.00,0
51,21,2020-05-17 11:00:00.00,2020-05-17 11:03:00.00,111
51,1577,2020-05-17 11:41:00.00,2020-05-17 11:43:00.00,241
51,1675,2020-05-17 12:18:00.00,2020-05-17 12:28:00.00,367
51,62,2020-05-17 12:48:00.00,2020-05-17 12:52:00.00,421
51,1382,2020-05-17 13:50:00.00,2020-05-17 13:51:00.00,575
51,966,2020-05-17 14:29:00.00,2020-05-17 14:30:00.00,687
51,357,2020-05-17 15:12:00.00,2020-05-17 15:15:00.00,809
51,3,2020-05-17 17:47:00.00,2020-05-17 17:47:00.00,1124
52,3,2020-05-17 13:52:00.00,2020-05-17 13:52:00.00,0
52,1242,2020-05-17 15:26:00.00,2020-05-17 15:28:00.00,208
52,1426,2020-05-17 16:15:00.00,2020-05-17 16:17:00.00,299
52,357,2020-05-17 16:35:00.00,2020-05-17 16:37:00.00,315
52,2222,2020-05-17 16:45:00.00,2020-05-17 16:46:00.00,324
52,1113,2020-05-17 17:38:00.00,2020-05-17 17:39:00.00,480
52,62,2020-05-17 18:55:00.00,2020-05-17 18:57:00.00,703
52,1137,2020-05-17 19:29:00.00,2020-05-17 19:31:00.00,804
52,660,2020-05-17 19:42:00.00,2020-05-17 19:44:00.00,832
52,23,2020-05-17 20:27:00.00,2020-05-17 20:29:00.00,1001
52,714,2020-05-17 20:55:00.00,2020-05-17 20:56:00.00,1085
52,37,2020-05-17 21:40:00.00,2020-05-17 21:40:00.00,1241
53,37,2020-05-17 10:43:00.00,2020-05-17 10:43:00.00,0
53,844,2020-05-17 11:12:00.00,2020-05-17 11:14:00.00,98
53,714,2020-05-17 11:33:00.00,2020-05-17 11:35:00.00,156
53,23,2020-05-17 12:00:00.00,2020-05-17 12:02:00.00,240
53,1675,2020-05-17 13:04:00.00,2020-05-17 13:11:00.00,484
53,62,2020-05-17 13:32:00.00,2020-05-17 13:35:00.00,538
53,1113,2020-05-17 14:51:00.00,2020-05-17 14:52:00.00,761
53,2222,2020-05-17 15:43:00.00,2020-05-17 15:44:00.00,917
53,399,2020-05-17 17:14:00.00,2020-05-17 17:16:00.00,1090
53,3,2020-05-17 18:29:00.00,2020-05-17 18:29:00.00,1241
54,2332,2020-05-17 15:03:00.00,2020-05-17 15:03:00.00,0
54,1676,2020-05-17 15:25:00.00,2020-05-17 15:27:00.00,55
54,2793,2020-05-17 15:43:00.00,2020-05-17 15:46:00.00,91
54,2146,2020-05-17 16:05:00.00,2020-05-17 16:07:00.00,141
54,134,2020-05-17 16:30:00.00,2020-05-17 16:32:00.00,204
54,2394,2020-05-17 17:04:00.00,2020-05-17 17:06:00.00,295
54,230,2020-05-17 17:33:00.00,2020-05-17 17:37:00.00,360
54,21,2020-05-17 18:17:00.00,2020-05-17 18:21:00.00,471
54,844,2020-05-17 19:05:00.00,2020-05-17 19:15:00.00,613
54,37,2020-05-17 19:44:00.00,2020-05-17 19:50:00.00,711
54,35,2020-05-17 20:00:00.00,2020-05-17 20:02:00.00,718
54,2339,2020-05-17 20:11:00.00,2020-05-17 20:12:00.00,731
54,2072,2020-05-17 20:29:00.00,2020-05-17 20:31:00.00,781
54,743,2020-05-17 21:02:00.00,2020-05-17 21:04:00.00,889
54,2585,2020-05-17 21:35:00.00,2020-05-17 21:35:00.00,998
55,2585,2020-05-17 07:42:00.00,2020-05-17 07:42:00.00,0
55,743,2020-05-17 08:13:00.00,2020-05-17 08:15:00.00,109
55,2072,2020-05-17 08:46:00.00,2020-05-17 08:47:00.00,217
55,35,2020-05-17 09:09:00.00,2020-05-17 09:11:00.00,279
55,37,2020-05-17 09:21:00.00,2020-05-17 09:25:00.00,286
55,844,2020-05-17 09:54:00.00,2020-05-17 09:55:00.00,384
55,714,2020-05-17 10:14:00.00,2020-05-17 10:16:00.00,442
55,21,2020-05-17 10:45:00.00,2020-05-17 10:48:00.00,526
55,230,2020-05-17 11:28:00.00,2020-05-17 11:32:00.00,637
55,2394,2020-05-17 11:58:00.00,2020-05-17 12:00:00.00,702
55,134,2020-05-17 12:32:00.00,2020-05-17 12:34:00.00,793
55,2146,2020-05-17 12:58:00.00,2020-05-17 13:00:00.00,856
55,2793,2020-05-17 13:19:00.00,2020-05-17 13:22:00.00,906
55,1676,2020-05-17 13:37:00.00,2020-05-17 13:39:00.00,942
55,2332,2020-05-17 14:02:00.00,2020-05-17 14:02:00.00,998
56,2585,2020-05-17 07:42:00.00,2020-05-17 07:42:00.00,0
56,743,2020-05-17 08:13:00.00,2020-05-17 08:15:00.00,109
56,2072,2020-05-17 08:46:00.00,2020-05-17 08:47:00.00,217
56,35,2020-05-17 09:09:00.00,2020-05-17 09:11:00.00,279
56,37,2020-05-17 09:21:00.00,2020-05-17 09:25:00.00,286
56,844,2020-05-17 09:54:00.00,2020-05-17 09:55:00.00,384
56,714,2020-05-17 10:14:00.00,2020-05-17 10:16:00.00,442
56,21,2020-05-17 10:45:00.00,2020-05-17 10:48:00.00,526
56,230,2020-05-17 11:28:00.00,2020-05-17 11:32:00.00,637
56,2394,2020-05-17 11:58:00.00,2020-05-17 12:00:00.00,702
56,134,2020-05-17 12:32:00.00,2020-05-17 12:34:00.00,793
56,2146,2020-05-17 12:58:00.00,2020-05-17 13:00:00.00,856
56,2793,2020-05-17 13:19:00.00,2020-05-17 13:22:00.00,906
56,1676,2020-05-17 13:37:00.00,2020-05-17 13:39:00.00,942
56,2332,2020-05-17 14:02:00.00,2020-05-17 14:02:00.00,998
57,2332,2020-05-17 15:03:00.00,2020-05-17 15:03:00.00,0
57,1676,2020-05-17 15:25:00.00,2020-05-17 15:27:00.00,55
57,2793,2020-05-17 15:43:00.00,2020-05-17 15:46:00.00,91
57,2146,2020-05-17 16:05:00.00,2020-05-17 16:07:00.00,141
57,134,2020-05-17 16:30:00.00,2020-05-17 16:32:00.00,204
57,2394,2020-05-17 17:04:00.00,2020-05-17 17:06:00.00,295
57,230,2020-05-17 17:33:00.00,2020-05-17 17:37:00.00,360
57,21,2020-05-17 18:17:00.00,2020-05-17 18:21:00.00,471
57,844,2020-05-17 19:05:00.00,2020-05-17 19:15:00.00,613
57,37,2020-05-17 19:44:00.00,2020-05-17 19:50:00.00,711
57,35,2020-05-17 20:00:00.00,2020-05-17 20:02:00.00,718
57,2339,2020-05-17 20:11:00.00,2020-05-17 20:12:00.00,731
57,2072,2020-05-17 20:29:00.00,2020-05-17 20:31:00.00,781
57,743,2020-05-17 21:02:00.00,2020-05-17 21:04:00.00,889
57,2585,2020-05-17 21:35:00.00,2020-05-17 21:35:00.00,998
58,2793,2020-05-17 09:33:00.00,2020-05-17 09:33:00.00,0
58,2146,2020-05-17 09:52:00.00,2020-05-17 09:54:00.00,50
58,134,2020-05-17 10:17:00.00,2020-05-17 10:19:00.00,113
58,2394,2020-05-17 10:51:00.00,2020-05-17 10:53:00.00,204
58,230,2020-05-17 11:20:00.00,2020-05-17 11:24:00.00,269
58,21,2020-05-17 12:04:00.00,2020-05-17 12:07:00.00,380
58,714,2020-05-17 12:35:00.00,2020-05-17 12:37:00.00,464
58,1492,2020-05-17 13:13:00.00,2020-05-17 13:15:00.00,580
58,37,2020-05-17 13:31:00.00,2020-05-17 13:31:00.00,620
59,37,2020-05-17 13:54:00.00,2020-05-17 13:54:00.00,0
59,844,2020-05-17 14:23:00.00,2020-05-17 14:35:00.00,98
59,714,2020-05-17 14:54:00.00,2020-05-17 14:56:00.00,156
59,21,2020-05-17 15:23:00.00,2020-05-17 15:26:00.00,240
59,230,2020-05-17 16:06:00.00,2020-05-17 16:09:00.00,351
59,2394,2020-05-17 16:36:00.00,2020-05-17 16:38:00.00,416
59,134,2020-05-17 17:10:00.00,2020-05-17 17:12:00.00,507
59,2146,2020-05-17 17:35:00.00,2020-05-17 17:37:00.00,570
59,2793,2020-05-17 17:56:00.00,2020-05-17 17:56:00.00,620
60,37,2020-05-17 13:54:00.00,2020-05-17 13:54:00.00,0
60,844,2020-05-17 14:23:00.00,2020-05-17 14:35:00.00,98
60,714,2020-05-17 14:54:00.00,2020-05-17 14:56:00.00,156
60,21,2020-05-17 15:23:00.00,2020-05-17 15:26:00.00,240
60,230,2020-05-17 16:06:00.00,2020-05-17 16:09:00.00,351
60,2394,2020-05-17 16:36:00.00,2020-05-17 16:38:00.00,416
60,134,2020-05-17 17:10:00.00,2020-05-17 17:12:00.00,507
60,2146,2020-05-17 17:35:00.00,2020-05-17 17:37:00.00,570
60,2793,2020-05-17 17:56:00.00,2020-05-17 17:56:00.00,620
61,2793,2020-05-17 09:33:00.00,2020-05-17 09:33:00.00,0
61,2146,2020-05-17 09:52:00.00,2020-05-17 09:54:00.00,50
61,134,2020-05-17 10:17:00.00,2020-05-17 10:19:00.00,113
61,2394,2020-05-17 10:51:00.00,2020-05-17 10:53:00.00,204
61,230,2020-05-17 11:20:00.00,2020-05-17 11:24:00.00,269
61,21,2020-05-17 12:04:00.00,2020-05-17 12:07:00.00,380
61,714,2020-05-17 12:35:00.00,2020-05-17 12:37:00.00,464
61,1492,2020-05-17 13:13:00.00,2020-05-17 13:15:00.00,580
61,37,2020-05-17 13:31:00.00,2020-05-17 13:31:00.00,620
62,23,2020-05-17 07:36:00.00,2020-05-17 07:36:00.00,0
62,37,2020-05-17 08:41:00.00,2020-05-17 08:45:00.00,240
62,2355,2020-05-17 10:12:00.00,2020-05-17 10:14:00.00,526
62,300,2020-05-17 10:25:00.00,2020-05-17 10:25:00.00,547
63,300,2020-05-17 10:45:00.00,2020-05-17 10:45:00.00,0
63,2333,2020-05-17 11:03:00.00,2020-05-17 11:05:00.00,51
63,37,2020-05-17 12:25:00.00,2020-05-17 12:31:00.00,307
63,844,2020-05-17 13:00:00.00,2020-05-17 13:02:00.00,405
63,21,2020-05-17 13:44:00.00,2020-05-17 13:44:00.00,547
64,21,2020-05-17 14:47:00.00,2020-05-17 14:47:00.00,0
64,844,2020-05-17 15:30:00.00,2020-05-17 15:31:00.00,142
64,37,2020-05-17 16:00:00.00,2020-05-17 16:04:00.00,240
64,2179,2020-05-17 16:40:00.00,2020-05-17 16:42:00.00,314
64,2627,2020-05-17 16:59:00.00,2020-05-17 17:00:00.00,356
64,2290,2020-05-17 17:24:00.00,2020-05-17 17:26:00.00,421
64,2795,2020-05-17 17:55:00.00,2020-05-17 17:57:00.00,503
64,232,2020-05-17 18:31:00.00,2020-05-17 18:31:00.00,590
65,232,2020-05-17 18:50:00.00,2020-05-17 18:50:00.00,0
65,2795,2020-05-17 19:23:00.00,2020-05-17 19:25:00.00,87
65,2290,2020-05-17 19:55:00.00,2020-05-17 19:57:00.00,169
65,2627,2020-05-17 20:21:00.00,2020-05-17 20:22:00.00,234
65,2179,2020-05-17 20:39:00.00,2020-05-17 20:40:00.00,276
65,37,2020-05-17 21:16:00.00,2020-05-17 21:20:00.00,350
65,23,2020-05-17 22:27:00.00,2020-05-17 22:27:00.00,590
66,230,2020-05-17 07:30:00.00,2020-05-17 07:30:00.00,0
66,1540,2020-05-17 07:41:00.00,2020-05-17 07:42:00.00,17
66,21,2020-05-17 08:15:00.00,2020-05-17 08:18:00.00,111
66,714,2020-05-17 08:46:00.00,2020-05-17 08:48:00.00,195
66,844,2020-05-17 09:05:00.00,2020-05-17 09:07:00.00,253
66,1492,2020-05-17 09:24:00.00,2020-05-17 09:26:00.00,311
66,37,2020-05-17 09:42:00.00,2020-05-17 09:42:00.00,351
67,37,2020-05-17 10:08:00.00,2020-05-17 10:08:00.00,0
67,844,2020-05-17 10:38:00.00,2020-05-17 10:40:00.00,98
67,714,2020-05-17 10:58:00.00,2020-05-17 11:00:00.00,156
67,21,2020-05-17 11:28:00.00,2020-05-17 11:31:00.00,240
67,230,2020-05-17 12:11:00.00,2020-05-17 12:11:00.00,351
68,37,2020-05-17 10:08:00.00,2020-05-17 10:08:00.00,0
68,844,2020-05-17 10:38:00.00,2020-05-17 10:40:00.00,98
68,714,2020-05-17 10:58:00.00,2020-05-17 11:00:00.00,156
68,21,2020-05-17 11:28:00.00,2020-05-17 11:31:00.00,240
68,230,2020-05-17 12:11:00.00,2020-05-17 12:11:00.00,351
69,230,2020-05-17 07:30:00.00,2020-05-17 07:30:00.00,0
69,1540,2020-05-17 07:41:00.00,2020-05-17 07:42:00.00,17
69,21,2020-05-17 08:15:00.00,2020-05-17 08:18:00.00,111
69,714,2020-05-17 08:46:00.00,2020-05-17 08:48:00.00,195
69,844,2020-05-17 09:05:00.00,2020-05-17 09:07:00.00,253
69,1492,2020-05-17 09:24:00.00,2020-05-17 09:26:00.00,311
69,37,2020-05-17 09:42:00.00,2020-05-17 09:42:00.00,351
70,230,2020-05-17 12:57:00.00,2020-05-17 12:57:00.00,0
70,21,2020-05-17 13:37:00.00,2020-05-17 13:40:00.00,111
70,714,2020-05-17 14:08:00.00,2020-05-17 14:09:00.00,195
70,844,2020-05-17 14:28:00.00,2020-05-17 14:29:00.00,253
70,1492,2020-05-17 14:47:00.00,2020-05-17 14:49:00.00,311
70,37,2020-05-17 15:05:00.00,2020-05-17 15:13:00.00,351
70,521,2020-05-17 15:56:00.00,2020-05-17 15:58:00.00,485
70,743,2020-05-17 16:14:00.00,2020-05-17 16:16:00.00,528
70,702,2020-05-17 16:30:00.00,2020-05-17 16:32:00.00,570
70,2585,2020-05-17 16:53:00.00,2020-05-17 16:53:00.00,637
71,2585,2020-05-17 17:41:00.00,2020-05-17 17:41:00.00,0
71,702,2020-05-17 18:02:00.00,2020-05-17 18:04:00.00,67
71,743,2020-05-17 18:18:00.00,2020-05-17 18:20:00.00,109
71,521,2020-05-17 18:35:00.00,2020-05-17 18:37:00.00,152
71,35,2020-05-17 19:15:00.00,2020-05-17 19:18:00.00,279
71,37,2020-05-17 19:28:00.00,2020-05-17 19:37:00.00,286
71,1492,2020-05-17 19:53:00.00,2020-05-17 19:55:00.00,326
71,844,2020-05-17 20:12:00.00,2020-05-17 20:14:00.00,384
71,714,2020-05-17 20:33:00.00,2020-05-17 20:35:00.00,442
71,21,2020-05-17 21:02:00.00,2020-05-17 21:05:00.00,526
71,230,2020-05-17 21:45:00.00,2020-05-17 21:45:00.00,637
72,2585,2020-05-17 17:41:00.00,2020-05-17 17:41:00.00,0
72,702,2020-05-17 18:02:00.00,2020-05-17 18:04:00.00,67
72,743,2020-05-17 18:18:00.00,2020-05-17 18:20:00.00,109
72,521,2020-05-17 18:35:00.00,2020-05-17 18:37:00.00,152
72,35,2020-05-17 19:15:00.00,2020-05-17 19:18:00.00,279
72,37,2020-05-17 19:28:00.00,2020-05-17 19:37:00.00,286
72,1492,2020-05-17 19:53:00.00,2020-05-17 19:55:00.00,326
72,844,2020-05-17 20:12:00.00,2020-05-17 20:14:00.00,384
72,714,2020-05-17 20:33:00.00,2020-05-17 20:35:00.00,442
72,21,2020-05-17 21:02:00.00,2020-05-17 21:05:00.00,526
72,230,2020-05-17 21:45:00.00,2020-05-17 21:45:00.00,637
73,230,2020-05-17 12:57:00.00,2020-05-17 12:57:00.00,0
73,21,2020-05-17 13:37:00.00,2020-05-17 13:40:00.00,111
73,714,2020-05-17 14:08:00.00,2020-05-17 14:09:00.00,195
73,844,2020-05-17 14:28:00.00,2020-05-17 14:29:00.00,253
73,1492,2020-05-17 14:47:00.00,2020-05-17 14:49:00.00,311
73,37,2020-05-17 15:05:00.00,2020-05-17 15:13:00.00,351
73,521,2020-05-17 15:56:00.00,2020-05-17 15:58:00.00,485
73,743,2020-05-17 16:14:00.00,2020-05-17 16:16:00.00,528
73,702,2020-05-17 16:30:00.00,2020-05-17 16:32:00.00,570
73,2585,2020-05-17 16:53:00.00,2020-05-17 16:53:00.00,637
74,230,2020-05-17 18:44:00.00,2020-05-17 18:44:00.00,0
74,21,2020-05-17 19:24:00.00,2020-05-17 19:27:00.00,111
74,714,2020-05-17 19:55:00.00,2020-05-17 19:57:00.00,195
74,37,2020-05-17 20:41:00.00,2020-05-17 20:46:00.00,351
74,35,2020-05-17 20:56:00.00,2020-05-17 20:58:00.00,358
74,232,2020-05-17 22:56:00.00,2020-05-17 22:56:00.00,701
75,37,2020-05-17 06:42:00.00,2020-05-17 06:42:00.00,0
75,714,2020-05-17 07:27:00.00,2020-05-17 07:29:00.00,156
75,21,2020-05-17 07:58:00.00,2020-05-17 08:02:00.00,240
75,230,2020-05-17 08:42:00.00,2020-05-17 08:42:00.00,351
76,37,2020-05-17 06:42:00.00,2020-05-17 06:42:00.00,0
76,714,2020-05-17 07:27:00.00,2020-05-17 07:29:00.00,156
76,21,2020-05-17 07:58:00.00,2020-05-17 08:02:00.00,240
76,230,2020-05-17 08:42:00.00,2020-05-17 08:42:00.00,351
77,230,2020-05-17 18:44:00.00,2020-05-17 18:44:00.00,0
77,21,2020-05-17 19:24:00.00,2020-05-17 19:27:00.00,111
77,714,2020-05-17 19:55:00.00,2020-05-17 19:57:00.00,195
77,37,2020-05-17 20:41:00.00,2020-05-17 20:46:00.00,351
77,35,2020-05-17 20:56:00.00,2020-05-17 20:58:00.00,358
77,232,2020-05-17 22:56:00.00,2020-05-17 22:56:00.00,701
78,230,2020-05-17 09:09:00.00,2020-05-17 09:09:00.00,0
78,21,2020-05-17 09:49:00.00,2020-05-17 09:53:00.00,111
78,844,2020-05-17 10:36:00.00,2020-05-17 10:44:00.00,253
78,37,2020-05-17 11:14:00.00,2020-05-17 11:18:00.00,351
78,35,2020-05-17 11:28:00.00,2020-05-17 11:30:00.00,358
78,2664,2020-05-17 12:16:00.00,2020-05-17 12:17:00.00,499
78,2800,2020-05-17 12:25:00.00,2020-05-17 12:27:00.00,516
78,2776,2020-05-17 12:43:00.00,2020-05-17 12:45:00.00,562
78,2355,2020-05-17 13:07:00.00,2020-05-17 13:09:00.00,637
78,300,2020-05-17 13:21:00.00,2020-05-17 13:21:00.00,658
79,300,2020-05-17 13:41:00.00,2020-05-17 13:41:00.00,0
79,2333,2020-05-17 13:59:00.00,2020-05-17 14:01:00.00,51
79,2776,2020-05-17 14:17:00.00,2020-05-17 14:19:00.00,96
79,2800,2020-05-17 14:34:00.00,2020-05-17 14:36:00.00,142
79,2664,2020-05-17 14:45:00.00,2020-05-17 14:47:00.00,159
79,35,2020-05-17 15:33:00.00,2020-05-17 15:35:00.00,300
79,37,2020-05-17 15:45:00.00,2020-05-17 15:50:00.00,307
79,714,2020-05-17 16:36:00.00,2020-05-17 16:38:00.00,463
79,21,2020-05-17 17:06:00.00,2020-05-17 17:09:00.00,547
79,230,2020-05-17 17:49:00.00,2020-05-17 17:49:00.00,658
80,300,2020-05-17 13:41:00.00,2020-05-17 13:41:00.00,0
80,2333,2020-05-17 13:59:00.00,2020-05-17 14:01:00.00,51
80,2776,2020-05-17 14:17:00.00,2020-05-17 14:19:00.00,96
80,2800,2020-05-17 14:34:00.00,2020-05-17 14:36:00.00,142
80,2664,2020-05-17 14:45:00.00,2020-05-17 14:47:00.00,159
80,35,2020-05-17 15:33:00.00,2020-05-17 15:35:00.00,300
80,37,2020-05-17 15:45:00.00,2020-05-17 15:50:00.00,307
80,714,2020-05-17 16:36:00.00,2020-05-17 16:38:00.00,463
80,21,2020-05-17 17:06:00.00,2020-05-17 17:09:00.00,547
80,230,2020-05-17 17:49:00.00,2020-05-17 17:49:00.00,658
81,230,2020-05-17 09:09:00.00,2020-05-17 09:09:00.00,0
81,21,2020-05-17 09:49:00.00,2020-05-17 09:53:00.00,111
81,844,2020-05-17 10:36:00.00,2020-05-17 10:44:00.00,253
81,37,2020-05-17 11:14:00.00,2020-05-17 11:18:00.00,351
81,35,2020-05-17 11:28:00.00,2020-05-17 11:30:00.00,358
81,2664,2020-05-17 12:16:00.00,2020-05-17 12:17:00.00,499
81,2800,2020-05-17 12:25:00.00,2020-05-17 12:27:00.00,516
81,2776,2020-05-17 12:43:00.00,2020-05-17 12:45:00.00,562
81,2355,2020-05-17 13:07:00.00,2020-05-17 13:09:00.00,637
81,300,2020-05-17 13:21:00.00,2020-05-17 13:21:00.00,658
82,2532,2020-05-17 09:01:00.00,2020-05-17 09:01:00.00,0
82,6,2020-05-17 11:46:00.00,2020-05-17 11:46:00.00,563
83,6,2020-05-17 09:02:00.00,2020-05-17 09:02:00.00,0
83,2532,2020-05-17 11:47:00.00,2020-05-17 11:47:00.00,563
84,2532,2020-05-17 12:14:00.00,2020-05-17 12:14:00.00,0
84,6,2020-05-17 15:02:00.00,2020-05-17 15:02:00.00,563
85,6,2020-05-17 12:10:00.00,2020-05-17 12:10:00.00,0
85,2532,2020-05-17 14:56:00.00,2020-05-17 14:56:00.00,563
86,2532,2020-05-17 15:21:00.00,2020-05-17 15:21:00.00,0
86,6,2020-05-17 18:07:00.00,2020-05-17 18:07:00.00,563
87,6,2020-05-17 15:22:00.00,2020-05-17 15:22:00.00,0
87,2532,2020-05-17 18:08:00.00,2020-05-17 18:08:00.00,563
88,2532,2020-05-17 18:30:00.00,2020-05-17 18:30:00.00,0
88,6,2020-05-17 21:16:00.00,2020-05-17 21:16:00.00,563
89,6,2020-05-17 18:30:00.00,2020-05-17 18:30:00.00,0
89,2532,2020-05-17 21:16:00.00,2020-05-17 21:16:00.00,563
90,2322,2020-05-17 08:00:00.00,2020-05-17 08:00:00.00,0
90,6,2020-05-17 12:10:00.00,2020-05-17 12:10:00.00,867
91,6,2020-05-17 14:00:00.00,2020-05-17 14:00:00.00,0
91,2322,2020-05-17 18:14:00.00,2020-05-17 18:14:00.00,867
92,2322,2020-05-17 13:48:00.00,2020-05-17 13:48:00.00,0
